vil_id,vil_lo,vil_en,dist_id
504098,ບ​. ວຽງຄຳນ້ອຍ,B. Viengkhamnoy,504
504099,ບ​. ມົກຄະກາງ,B. Mokkharkang,504
504100,ບ​. ພຽງ​ເທິງ+ມົົກປອນ,B. Mokporm,504
504102,ບ​. ມົົກຄະເທີງ,B. Mokkarteung,504
504103,ບ​. ພຽງຫາດ,B. Phiengtharth,504
504108,ບ​. ດອນຄຳ,B. Donekham,504
504110,ບ​. ວຽງໄຊ,B. Viengxay,504
504111,ບ​. ວຽງພັດທະນາ,B. Viengphadtarna,504
504113,ບ​. ໄຊອຸດົມ,B. Xay oudome,504
504116,ບ​. ສົມສະໜຸກ,B. Sarnook,504
504118,ບ​. ຄາກຄຳ,B. Khakkham,504
504120,ບ​. ພູວຽງໄຊ,B. Phouviengxay,504
504122,ບ​. ຖ້ຳປ່າແກ່,B. Tomker,504
505001,ບ​. ຫາດສະ,B. Harthsar,505
505003,ບ​. ປາກທາ,B. Pakthanuea,505
505007,ບ​. ດອນສະຫວັນ,B. Doonesavanh,505
505008,ບ​. ຫ້ວຍທອງ,B. Houaithongnuea,505
505009,ບ​. ຫ້ວຍຊົວະ,B. Houaisoua,505
505010,ບ​. ຫ້ວຍລຳແຜນ,B. Houailamphaen,505
505011,ບ​. ຫ້ວຍຫນໍ່ຂົມ,B. Houainorkhom,505
505013,ບ​. ຫ້ວຍສະງຶກ,B. Houaisangik,505
505014,ບ​. ຫ້ວຍພະລາມ,B. Houaipharlam,505
505016,ບ​. ຫ້ວຍແມງ,B. Houaimeng,505
505018,ບ​. ຫ້ວຍສາກເທິງ,B. Harthsak,505
505019,ບ​. ກິວລົມ,B. Pungkhichear,505
505020,ບ​. ຫາດດອນແກ້ວ,B. Harthdonekeo,505
505023,ບ​. ຫ້ວຍແອນ,B. Houai an,505
505024,ບ​. ຫ້ວຍຮາວ,B. Houaihao,505
505027,ບ​. ກ້ອນຕື້ນ,B. Konetin,505
505029,ບ​. ແກ້ງພາກ,B. Kengphak,505
505031,ບ​. ຫ້ວຍໄມ້ຊາງ,B. Houaimaisang,505
505032,ບ​. ປາກຊົວະ,B. Paksoua,505
505033,ບ​. ປາງສາ,B. Pangsa,505
505034,ບ​. ຫ້ວຍໂຄດ,B. Houaikod,505
505035,ບ​. ຈຽງຕອງ,B. Chiengtong,505
505036,ບ​. ດົງ,B. Dongluang,505
505037,ບ​. ມົກກະຈອກ,B. Mokkarchok,505
505041,ບ​. ພູສະແຖນ,B. Phousarthan,505
505043,ບ​. ຜາຄອຍ,B. Phakoil,505
505044,ບ​. ຫ້ວຍພະ,B. Houaipharlam,505
505046,ບ​. ດອນມີໄຊ,B. Donemixay,505
505048,ບ​. ແຄ,B. Kae,505
505050,ບ​. ໂພນທອງ,B. Phonthong,505
505051,ບ​. ຫາດສາກ,B. Harthsaktheung,505
505053,ບ​. ຫ້ວຍໂມງ,B. Houaimong,505
505055,ບ​. ຫົວນ້ຳ,B. Houanam,505
505057,ບ​. ຫ້ວຍແສດ,B. Houaidaed,505
601001,ບ​. ຊຽງທອງ,B. Xiengthong,601
601002,ບ​. ໂພນເຮືອງ,B. Phonheuang,601
601004,ບ​. ວັດແສນ,B. Vatsaen,601
601005,ບ​. ວັດຫນອງ,B. Vatnong,601
601006,ບ​. ຊຽງມ່ວນ,B. Xiengmoun,601
601007,ບ​. ຈູມຄ້ອງ,B. Joumkhong,601
601008,ບ​. ປ່າຂາມ,B. Phakham,601
601009,ບ​. ຂາມຍ່ອງ,B. Khamyong,601
601010,ບ​. ອາຮາມ,B. Aham,601
601011,ບ​. ອາໄພ,B. Aphai,601
601012,ບ​. ວິຊຸນ,B. Visoun,601
601013,ບ​. ຫມືນນາ,B. Meunna,601
601014,ບ​. ທາດໂບສົດ,B. Thadbosoth,601
601015,ບ​. ວຽງໃຫມ່,B. Viengmay,601
601016,ບ​. ນາສ້າງເຫີຍ,B. Nasangveuy,601
601017,ບ​. ຜາມົນ,B. Phanom,601
601018,ບ​. ດອນແກ້ວ,B. Donekheo,601
601019,ບ​. ເມືອງງາ,B. Mueangga,601
601020,ບ​. ພັນຫລວງ,B. Phanluang,601
601021,ບ​. ຜາສຸກ,B. Phasouk,601
601022,ບ​. ຫາດຮ່ຽນ,B. Hardhiang,601
601023,ບ​. ທົງຈະເລີນ,B. Tongjalern,601
601024,ບ​. ຫົວຊຽງ,B. Houaxieng,601
601025,ບ​. ວັດທາດ,B. Vatthath,601
601026,ບ​. ທາດຫລວງ,B. Tatluang,601
601027,ບ​. ພະບາດ,B. Pharbath,601
601028,ບ​. ໂພສີ,B. Phosi,601
601029,ບ​. ສາຍລົມ,B. Saylom,601
601030,ບ​. ຫນອງຄຳ,B. Nongkham,601
601031,ບ​. ໂພນແພງ,B. Phonphang,601
601032,ບ​. ປ່ອງຄຳ,B. Pongkham,601
601033,ບ​. ມະໂນ,B. Mano,601
601034,ບ​. ວຽງໄຊ,B. Viengsay,601
601035,ບ​. ວຽງແກ້ວ,B. Viengkheo,601
601036,ບ​. ນາວຽງຄຳ,B. Naviengkham,601
601037,ບ​. ນາສຳພັນ,B. Nasarmphan,601
601038,ບ​. ນາຫລວງ,B. Naluang,601
601039,ບ​. ຂົວທີ1,B. Khouaty 1,601
601040,ບ​. ດອນກາງ,B. Donekhang,601
601041,ບ​. ມ້າ,B. Mar,601
601042,ບ​. ນາຊາງ,B. Naxang,601
601043,ບ​. ພູຫມອກ,B. Phoumork,601
601044,ບ​. ຄອຍ,B. Khoy,601
601045,ບ​. ສັງກະໂລ,B. Sangkhalock,601
601046,ບ​. ຊຽງແກ້ວ,B. Xiengkheo,601
601047,ບ​. ໂພນໄຊ,B. Phonsay,601
601048,ບ​. ຈອມງົວ,B. Jormgoua,601
601049,ບ​. ນາເດືອຍ,B. Nadeuoy,601
601050,ບ​. ປົ່ງຫວ້ານ,B. Pongvanh,601
601051,ບ​. ຫ້ວຍເອືອດ,B. Hoieuod,601
601052,ບ​. ຫລັກ8,B. Lack 8,601
601053,ບ​. ໂພນສະອາດ,B. Phonsaard,601
601054,ບ​. ຊຽງເຫລັກ,B. Xiengleck,601
601055,ບ​. ຊ່າງຄ້ອງ,B. Xangkhong,601
601056,ບ​. ຫນອງຊາຍ,B. Nongsay,601
601057,ບ​. ໂຄມຂວາງ,B. Khomkoang,601
601058,ບ​. ຜາໂຄມ,B. Phakhom,601
601059,ບ​. ຄົກຫວ່າ,B. Khokvar,601
601060,ບ​. ດອນເກົ່າ,B. Donkao,601
601061,ບ​. ດອນໃຫມ່,B. Donmai,601
601062,ບ​. ພອນໄຊ,B. Phonesay,601
601063,ບ​. ຜາໂອ,B. Phaoo,601
601064,ບ​. ແສນສຸກ,B. Sanesouk,601
601065,ບ​. ປາກເຊືອງ,B. Parkseuang,601
601066,ບ​. ວຽງສະຫວັນ,B. Viengsavanh,601
601067,ບ​. ໂພນງາມ,B. Phonngam,601
601068,ບ​. ປາກປາ,B. Parkpa,601
601069,ບ​. ກອກຫວານ,B. Kockvan,601
601070,ບ​. ນາດອນຄູນ,B. Nadonekhoun,601
601071,ບ​. ນາຕານ,B. Natane,601
601072,ບ​. ບໍແຫ້,B. Borheo,601
601074,ບ​. ທ່າອູ້ຍ,B. thaouy,601
601075,ບ​. ຫ້ວຍເລິກ,B. houay,601
601076,ບ​. ຜາແດງ,B. Phadang,601
601077,ບ​. ຜາວຽງ,B. Phavieng,601
601080,ບ​. ລ້ອງລັນ,B. Longlan,601
601085,ບ​. ຫລັກ10,B. Luck10,601
601091,ບ​. ໂພນສະຫວາດ,B. Phonsaard,601
601092,ບ​. ແດນສະຫວ່າງ,B. Dansavane,601
601093,ບ​. ຊຽງລ້ອມ,B. Xienglorm,601
601094,ບ​. ພີກໃຫຍ່,B. Phickyai,601
601095,ບ​. ພີກນ້ອຍ,B. Phicknoy,601
601096,ບ​. ນູູນສະຫວາດ,B. noonsavarth,601
601097,ບ​. ກົກງິ້ວ,B. Kocknguve,601
601100,ບ​. ນາໄຊ,B. Nasay,601
601101,ບ​. ຊາດ,B. Sarth,601
601102,ບ​. ຫ້ອຍທອງ,B. Houaythong,601
601103,ບ​. ຊຽງມວກ,B. Xiengmock,601
601104,ບ​. ປ່າຫນໍ້,B. Parnor,601
601105,ບ​. ຕີນຜາ,B. Teenpha,601
601106,ບ​. ຫນອງໂຕກ,B. Nongtok,601
601107,ບ​. ນາຊ່າວ,B. Nasao,601
601108,ບ​. ນາໂພ,B. Napho,601
601109,ບ​. ສີງ,B. Sing,601
601110,ບ​. ຖິ່ນຊົມ,B. Tinsom,601
601111,ບ​. ເມືອງຂາຍ,B. Mueangkay,601
601112,ບ​. ອູ້,B. Ou,601
601113,ບ​. ປາກຊີ,B. Parksee,601
601114,ບ​. ຄົກມັນ,B. Khokmane,601
601115,ບ​. ທ່າແປ້ນ,B. Tharpain,601
601116,ບ​. ຖິ່ນແກ້ວ,B. Teenkeo,601
601117,ບ​. ໂນນສະອາດ,B. Nonsaarth,601
601118,ບ​. ຫນອງແຫ້ວ,B. Nonghaeo,601
601119,ບ​. ລ້ອງເລົາ1,B. Longlao 1,601
601120,ບ​. ລ້ອງເລົາ 2,B. Longlao 2,601
601121,ບ​. ນາອວນ,B. Naouan,601
601122,ບ​. ຢາງ,B. Yang,601
601126,ບ​. ແຊນຄະລົກ,B. Sainkhalork,601
601127,ບ​. ປາກເພາະ,B. Parkpor,601
601128,ບ​. ຫນອງຊາຍ,B. Nongsay,601
601129,ບ​. ຄົກປາ,B. Khorkpa,601
601133,ບ​. ພູຊ້າງຄຳ,B. Phouchangkham,601
601134,ບ​. ພູເຫຼັກຈະເລີນ,B. Phoulekchalern,601
601135,ບ​. ໜອງບົວຄຳ,B. Nongbouakham,601
602001,ບ​. ແອນສະຫວັນ,B. Ansavane,602
602003,ບ​. ລ້ອງອໍ້,B. Longor,602
602004,ບ​. ສວນດາລາ,B. Souandala,602
602006,ບ​. ຫ້ວຍຝາຍ,B. Houayfay,602
602007,ບ​. ສວນຫລວງ,B. Souanluang,602
602013,ບ​. ບວມອໍ້,B. Bouamor,602
602015,ບ​. ຫ້ວຍເຢັນ1,B. Houaiyen1,602
602016,ບ​. ມູດ,B. Mouth,602
602017,ບ​. ປາກແວດ,B. Parkveath,602
602018,ບ​. ຫ້ວຍເທົາ,B. Houaithao,602
602019,ບ​. ປາກຂັນ,B. Parkkhan,602
602020,ບ​. ປາກທໍ່,B. Parkthor,602
602021,ບ​. ນາຄ່າ,B. Nakhar,602
602022,ບ​. ຫນອງຄວາຍ,B. Nongkhouay,602
602023,ບ​. ລ້ອງສ້ານ,B. Longsan,602
602024,ບ​. ຫ້ວຍແພງ,B. Houaiphang,602
602025,ບ​. ຫ້ວຍໂຄດ,B. Houaikhork,602
602027,ບ​. ໂພນສະຫວ່າງ,B. Phonsavang,602
602028,ບ​. ໂພນໄຊ,B. Phonsay,602
602029,ບ​. ຫ້ວຍໂຄ້ງ,B. Houaikhong,602
602030,ບ​. ຊຽງເງິນ,B. Xiengkgern,602
602031,ບ​. ດອນໂມ,B. Donemo,602
602034,ບ​. ຫ້ວຍເຮັ້ຍ,B. Houaiheer,602
602035,ບ​. ກິ່ວຈະລວງ,B. Kuvejaluang,602
602036,ບ​. ພູຂວາ,B. Phoukhoua,602
602037,ບ​. ກິ່ວຫຍ້າ,B. Kuveyar,602
602038,ບ​. ກິ່ວຫມາກນາວ1,B. Kuvemarknow,602
602043,ບ​. ແສນອຸດົມ,B. Sainoudom,602
602045,ບ​. ຖິ່ນແກ້ວ,B. Theenkeo,602
602046,ບ​. ເບີ10,B. Ber 10,602
602047,ບ​. ເບີ11(ບ.ຕາດກະຈຳ),B. Ber 11,602
602053,ບ​. ສີລາເລກ,B. Silaleck,602
602065,ບ​. ປາກແຟນ,B. Parkfane,602
602090,ບ​. ຂົວນ້ຳມີງ,B. Kouanamming,602
602091,ບ​. ປາກສະນານ,B. Parksanane,602
602092,ບ​. ຫ້ວຍຮ່າວ,B. Houaihao,602
602093,ບ​. ກິ່ວຕະລັນເທິງ,B. Kuvetaloon,602
602095,ບ​. ພູດຳ,B. Poodam,602
602096,ບ​. ກິ່ວກະຈຳ,B. Kuvekajam,602
602097,ບ​. ກິ່ວຕະລຸນ I,B. Kuvetaloon1,602
602099,ບ​. ຫນອງໂອນ,B. Nongoun,602
602100,ບ​. ກິ່ວຂາມປ້ອມ,B. Kuvekamporm,602
602104,ບ​. ພູທາດ,B. Pootharth,602
602105,ບ​. ຜາສະນິນ,B. Phasanine,602
602106,ບ​. ກິ່ວໄມລໍ,B. Kuvemailor,602
602109,ບ​. ລ້ອງເກົ່າ,B. Longkao,602
602113,ບ​. ຫ້ວຍຊຽງ,B. Huoixieng,602
602114,ບ​. ພູຊ້າງ,B. Phouxang,602
602115,ບ​. ສາມັກຄີໄຊ,B. Samukkheexai,602
603001,ບ​. ສີມຸງຄຸນ,B. Simoungkhoune,603
603002,ບ​. ສີບຸນເຮືອງ,B. Sibounhueang,603
603003,ບ​. ປ່າໄຜ່,B. Parphai,603
603004,ບ​. ໂພນຫີນ,B. Phonhin,603
603005,ບ​. ທາດ,B. Tharth,603
603006,ບ​. ໂພນ,B. Phon,603
603007,ບ​. ນາເຄີນ,B. Nakuea,603
603009,ບ​. ປາກຄອນ,B. Parkkhone,603
603010,ບ​. ຫ້ວຍຫລາ,B. Houailar,603
603011,ບ​. ທົ່ງພຽງວິໄລ,B. Thongphiengvilay,603
603012,ບ​. ສີວິໄລ,B. Sivilay,603
603013,ບ​. ດອນຕູມ,B. Donethoom,603
603014,ບ​. ປ່າເຜິ່ນ,B. Parfurm,603
603016,ບ​. ນາເລົາ,B. Nalao,603
603017,ບ​. ນາຝາຍ,B. Nafai,603
603018,ບ​. ຜາຢວກ,B. fayyouak,603
603020,ບ​. ຫ້ວຍເຮັ້ຍ,B. Houaiheer,603
603021,ບ​. ຜາຫນີບ,B. Phaneep,603
603023,ບ​. ປົ່ງດົງ,B. Pongdong,603
603024,ບ​. ນາເມືອງໃຫຍ່,B. Nameungyai,603
603025,ບ​. ນາເມືອງກາງ,B. Nameungkang,603
603027,ບ​. ຫ້ວຍລາດ,B. Houaylard,603
603028,ບ​. ທົ່ງຄັງ,B. Thongkhang,603
603029,ບ​. ຜາຕ້ອງລົມ,B. Phatonglom,603
603030,ບ​. ດ່ານ,B. Dan,603
603031,ບ​. ຫ້ວຍຫອຍ,B. Huoyhoy,603
603032,ບ​. ນ້ຳພັກ,B. Namphak,603
603033,ບ​. ຫ້ວຍແມະ,B. Huoymae,603
603035,ບ​. ຫ້ວຍອຸ່ນ,B. Huay oun,603
603036,ບ​. ຕູຫໍ້,B. Touhor,603
603039,ບ​. ທ່າລີ່,B. Thalie,603
603041,ບ​. ຜາກວາງ,B. Phakouang,603
603042,ບ​. ຫ້ວຍສາລາ,B. Houaysala,603
603043,ບ​. ຄົກຕົມ,B. Khoktom,603
603045,ບ​. ຫາດຊາຍຄຳ,B. Hatxaikam,603
603046,ບ​. ຄໍແລ,B. Khorlae,603
603047,ບ​. ນາລິນ,B. Nalin,603
603048,ບ​. ນານວນ,B. Nanouan,603
603049,ບ​. ພູຈອງ,B. Phoujong,603
603051,ບ​. ຫ້ວຍຄົງ,B. Houaykhong,603
603054,ບ​. ປາກມ່ອນ,B. Pakmouan,603
603055,ບ​. ປາກລ້ານ,B. Paklane,603
603057,ບ​. ແກ້ວມະນີ,B. Keomany,603
603059,ບ​. ໂພນໄຊ,B. Phonsai,603
603065,ບ​. ໂພນສີ,B. Phonsi,603
603066,ບ​. ພອນສະຫວັນ,B. Phonesavan,603
603067,ບ​. ຫ້ວຍຜັກເຫນົາ,B. Houayfucknow,603
603072,ບ​. ປາກບໍ່,B. Pakbor,603
603073,ບ​. ໜ໐ເູປ,B. Pakphee,603
603075,ບ​. ກາງ,B. Kang,603
603078,ບ​. ຫ້ວຍຫີບ,B. Houayhip,603
604001,ບ​. ຫ້ວຍກາງ,B. Houaykang,604
604002,ບ​. ຫາດແຄ,B. Hadkae,604
604003,ບ​. ກຽດ,B. Kiad,604
604009,ບ​. ທາດປາງ,B. Thadpang,604
604013,ບ​. ຫ້ວຍຫມາກ,B. Houaymark,604
604014,ບ​. ຫ້ວຍແລ,B. Houaylae,604
604015,ບ​. ຄົກຫັນ,B. Khokhan,604
604016,ບ​. ຫ້ວຍແປນ,B. Houaypaen,604
604017,ບ​. ລາດກອກ,B. Latkork,604
604019,ບ​. ຝາຍ,B. Fai,604
604021,ບ​. ຫ້ວຍເຫລືອງ,B. Houaylueang,604
604022,ບ​. ຫາດຊວາ,B. Hatxoi,604
604023,ບ​. ປາກແຈກ,B. Parkjeng,604
604026,ບ​. ຢານາງ,B. Yanang,604
604027,ບ​. ບວກຄວາຍ,B. Bouakkhoay,604
604029,ບ​. ຜາປົ່ນ,B. Phapin,604
604030,ບ​. ຫ້ວຍໂອດ,B. Houayorth,604
604033,ບ​. ຫ້ວຍເລີນ,B. Houayleun,604
604034,ບ​. ຄອນຄຳ,B. Khonekham,604
604037,ບ​. ຜາທຶງ,B. Phatheung,604
604038,ບ​. ລາດທະແຮ່,B. Latthahae,604
604039,ບ​. ຫ້ວຍຄ່າ,B. Houaykhar,604
604040,ບ​. ນາສະຫວ່າງ,B. Nasavang,604
604041,ບ​. ຫ້ວຍກອກ,B. Houaykork,604
604043,ບ​. ນານ້ອຍ,B. Nanoy,604
604044,ບ​. ຫ້ວຍກືນ,B. Houaykeun,604
604046,ບ​. ມົກຈົງ,B. Mokjok,604
604048,ບ​. ຫ້ວຍຄໍ້,B. Houaykor,604
604050,ບ​. ຫວ້ຍໂລນອກ,B. Houaylonork,604
604051,ບ​. ຫາດຄໍ້,B. Hartkor,604
604052,ບ​. ສົມສະຫນຸກ,B. Somsanook,604
604053,ບ​. ຫາດຍາ,B. Hartya,604
604055,ບ​. ຫ້ວຍຂາງ,B. Houaykhang,604
604057,ບ​. ຄົກຂ້າມ,B. Kokkam,604
604059,ບ​. ຄົກ,B. Khok,604
604060,ບ​. ວັງແລ,B. Vanglae,604
604061,ບ​. ຫ້ວຍມາດ,B. Houaymarth,604
604062,ບ​. ປາກອູ,B. Parkou,604
604063,ບ​. ຊ່າງໄຫ,B. Xanghay,604
604064,ບ​. ຫາດຄັ່ງ,B. Thartkhang,604
604065,ບ​. ເຄຍລວງ,B. Khialouang,604
604066,ບ​. ແລສີວິໄລ,B. Laesivilay,604
604067,ບ​. ໂພນໂຮມ,B. Phonhorm,604
604070,ບ​. ໂພນສະຫວ່າງ,B. Phonsavang,604
604073,ບ​. ສ້ຽວ,B. Siaw,604
604074,ບ​. ຖິ່ນຈະເລີນ,B. Thinjaleun,604
604075,ບ​. ຫາດມາດ,B. Thatmarth,604
604076,ບ​. ຫາດຂາມ,B. Thartkam,604
604078,ບ​. ໂນນສະຫວັນ,B. Nonsavane,604
604079,ບ​. ໂນນສະຫວັນ,B. Nonsavane,604
604080,ບ​. ຜາແດງ,B. Phadang,604
605002,ບ​. ຜາທອງ,B. Phathong,605
605012,ບ​. ລານກາງ,B. Lankang,605
605015,ບ​. ບວມ(ຫ້ວຍເສືອ),B. Bouam,605
605021,ບ​. ຂີງກາງ,B. kingkang,605
605023,ບ​. ປາກຂັນ,B. Parkkan,605
605024,ບ​. ຂັນລຸ່ມ,B. Kanloum,605
605025,ບ​. ຂັນເທິງ,B. Kantheung,605
605031,ບ​. ດ່ວນໃຕ້,B. Douantay,605
605034,ບ​. ປຸ່ງຈອງ,B. Pungjong,605
605040,ບ​. ຍະໂລ,B. Yalo,605
605045,ບ​. ຫ້ອຍກ້ອງ,B. Houaykong,605
605046,ບ​. ວຽງຫີນສູງ,B. Vienghinsung,605
605047,ບ​. ນາໃຫມ່,B. Namay,605
605050,ບ​. ໂພນໂຮມ1,B. Phonhorm1,605
605051,ບ​. ດອນເລົາ,B. Donelao,605
605053,ບ​. ຫ້ວຍຮີດລຸ່ມ,B. Houayheedloum,605
605054,ບ​. ນາຍາງເຫນືອ,B. Nagnangnuea,605
605056,ບ​. ຫ້ວຍຫ້າ,B. Houayhar,605
605057,ບ​. ນາຍາງໃຕ້,B. Nagnangtay,605
605058,ບ​. ຫ້ວຍເຢັນ,B. Houayyan,605
605059,ບ​. ໂພນໄຊ1,B. Phonsai 1,605
605060,ບ​. ປາກມອງ,B. Parkmong,605
605062,ບ​. ວັງຫີນ,B. Vanghin,605
605064,ບ​. ນ້ຳມອງ,B. Nammong,605
605065,ບ​. ກະເຈີດ,B. Namjerth,605
605066,ບ​. ຫມາກຜຸກ,B. Markphouk,605
605067,ບ​. ຊົງຈ່າ,B. Xongjar,605
605071,ບ​. ກຣະລາງ,B. Kang,605
605073,ບ​. ວັງຄຳ,B. Vangkham,605
605074,ບ​. ໂຄ້ງ,B. Khorng,605
605075,ບ​. ນ້ຳລາ,B. Namla,605
605080,ບ​. ວຽງຄຳ,B. Viengkham,605
605081,ບ​. ນະຄອນ,B. NaKhone,605
605082,ບ​. ລີ,B. ly,605
605083,ບ​. ດອນຄຳ,B. Donekham,605
605084,ບ​. ບົມ,B. Bom,605
605085,ບ​. ໂພນສະອາດ,B. Phonsaat,605
605086,ບ​. ຟ້າ,B. Far,605
605087,ບ​. ທ່າລີເໜືອ,B. Thalytai,605
605088,ບ​. ທ່າລີໃຕ້,B. Thalynuea,605
605089,ບ​. ນາກອກ,B. Nakork,605
605092,ບ​. ພູເກີ,B. Phouker,605
605093,ບ​. ລ້ອງຈົກ,B. Longjork,605
605095,ບ​. ກິ່ວຈະລິ,B. Kiewjaly,605
605098,ບ​. ທ່າບູ້,B. Tharbou,605
605099,ບ​. ໂພນຊຽງ,B. Phonxieng,605
605101,ບ​. ມົກລັກ,B. Mokluck,605
605102,ບ​. ຫ້ວຍຍາງ,B. Huoinhang,605
605106,ບ​. ຫ້ວຍເວີ,B. Houayver,605
605109,ບ​. ນ້ຳຂານ 2,B. Namkham 2,605
605117,ບ​. ໂພນສະຫວັນ,B. Phonsavanh,605
605118,ບ​. ໂພນມະນີ,B. Phonmany,605
605119,ບ​. ນ້ຳຖ້ວມເຫນືອ,B. Namthouamnuea,605
605120,ບ​. ຊາງ,B. Xang,605
605122,ບ​. ຫນອງເຫນືອ,B. Nongnuea,605
605123,ບ​. ແສນຫລວງ,B. Sainloung,605
605125,ບ​. ປ່ອງໃຕ້,B. Pongtai,605
605129,ບ​. ຫ້ວຍເຄືອ,B. Houaykhuea,605
605130,ບ​. ຜາຫລວງ,B. Phalouang,605
605132,ບ​. ໂພນສະຫວ່າງ,B. Phonsavang,605
605133,ບ​. ນ້ຳຄ້າ,B. Namkhar,605
605134,ບ​. ຊຽງດາ,B. Xiengda,605
605135,ບ​. ຫົວນາ,B. Houana,605
605136,ບ​. ກິ່ວຫາ,B. Kiewha,605
605137,ບ​. ທອງເທິງ,B. Thongtheung,605
605138,ບ​. ລາວເຫລົາ,B. Laolow,605
605140,ບ​. ຫ້ວຍຍີມ,B. Houaygnim,605
605141,ບ​. ພູກູ້,B. Phoukou,605
605142,ບ​. ນາຊຽງດີ,B. Naxiengdy,605
605146,ບ​. ເມືອງແຕງ,B. Mueangtang,605
605147,ບ​. ຄົກນາງ,B. Korknang,605
605148,ບ​. ຫນອງແກ້ວ,B. Nongkeo,605
605150,ບ​. ສີມຸງຄຸນ,B. Simungkhun,605
605153,ບ​. ນ້ຳງາ,B. Namgna,605
605154,ບ​. ສີບຸນເຮືອງ,B. Sibounheuang,605
605157,ບ​. ແນ່,B. Mae,605
605159,ບ​. ຫ້ວຍຮຽມ,B. Houayhia,605
